354,289,296
400,327,334
454,373,432
503,1130,1247
474,631,748
486,831,964
373,305,311
585,2477,2610
625,3143,3276
677,4007,4140
727,4839,4972
775,5188,5223
765,5133,5168
727,4855,4955
727,4839,4972
747,5048,5083
