# shai_azwell.json
263,282,415
282,598,731
319,1213,1347
188,151,157
217,175,182
376,2161,2294
419,2893,3026
432,3093,3226
511,3681,3685
561,3705,3709
488,3669,3673
441,3242,3375
466,3658,3662
454,3459,3592
673,3761,3765
721,3785,3789
771,3810,3814
