# shai_punch_nooffhand.json
302,964,1097
347,1559,1639
256,209,332
275,515,648
245,200,207
230,187,194
233,190,197
220,179,186
81,64,70
277,548,681
120,96,103
106,84,91
264,332,465
92,73,79
370,1799,1869
419,2278,2348
