# shai_punch_nooffhand.json
261,253,255
235,232,236
214,211,215
188,185,189
167,164,168
145,142,146
127,124,128
103,100,104
93,90,94
78,75,79
63,60,64
58,55,59
317,281,283
297,271,273
288,267,269
283,264,266
276,261,263
262,254,256
236,233,237
244,241,245
258,252,254
255,250,252
248,245,249
250,247,250
53,50,54
48,45,49
38,35,39
