358,284,290
394,323,329
435,648,781
421,415,548
480,1396,1529
538,2361,2494
590,3226,3350
640,4057,4190
693,4939,5072
734,5620,5753
770,6045,6052
790,6062,6069
779,6053,6059
748,5853,5970
758,6020,6042
